Event	Score
486	12.264706363155199
487	12.25814739145305
488	11.653249127288664
489	13.222668859942287
490	12.174324020092197
491	12.529805005905608
492	11.96002221521136
493	11.468863644628092
494	12.338250724551779
495	9.571985678488591
496	11.84281549218381
497	10.360019820829063
498	12.644283764912565
499	9.134403575511076
500	11.280241669134393
501	10.401379590708734
502	9.331882966985503
503	13.004458608004683
504	10.631217296523861
505	9.769565337863392
506	10.551987222074086
507	9.473594820677635
508	12.412994660623117
509	11.73573555827917
510	13.10378995705617
511	9.947168100600017
512	12.118473951550962
513	10.280591793928059
514	12.641896611409146
515	12.928810192406681
516	12.7138832329222
517	12.63083386977581
518	9.902225900708103
519	11.67199274322062
520	10.427545325305301
521	10.343293200219192
522	12.012021272949749
523	12.632753260971867
524	10.765605815446802
525	12.183220957215761
526	9.349782528271918
527	11.15245896710749
528	11.650828011411916
529	9.83244433084617
530	9.778412033477634
531	9.885361202818624
532	12.01423664817897
533	12.00340484188778
534	11.468863644628092
535	12.580198739278998
536	12.339846571644324
537	13.196377218076101
538	12.199871899900698
