Event	Purity
306	0.49945869871170295
307	0.49945869871170295
308	0.03409090909090909
309	0.49945869871170295
310	0.49945869871170295
311	0.49945869871170295
312	0.49945869871170295
313	0.49945869871170295
314	0.49945869871170295
315	0.49945869871170295
316	0.49945869871170295
317	0.49945869871170295
318	0.49945869871170295
319	0.49945869871170295
320	0.49945869871170295
321	0.49945869871170295
322	0.49945869871170295
323	0.49945869871170295
324	0.49945869871170295
325	0.49945869871170295
326	0.49945869871170295
327	0.49945869871170295
328	0.9632352941176471
329	0.49945869871170295
330	0.49945869871170295
331	0.49945869871170295
332	0.49945869871170295
333	0.49945869871170295
334	0.49945869871170295
335	0.49945869871170295
336	0.49945869871170295
337	0.49945869871170295
338	0.49945869871170295
339	0.49945869871170295
340	0.49945869871170295
341	0.49945869871170295
342	0.49945869871170295
343	0.49945869871170295
344	0.49945869871170295
345	0
346	0.49945869871170295
347	0.49945869871170295
348	0.49945869871170295
349	0.49945869871170295
350	0.49945869871170295
351	0.49945869871170295
352	0.49945869871170295
353	0.06666666666666667
354	0.49945869871170295
355	0.49945869871170295
356	0.49945869871170295
357	0.49945869871170295
358	0.49945869871170295
359	0.49945869871170295
360	0.49945869871170295
361	0.49945869871170295
362	0.49945869871170295
363	0
364	0.49945869871170295
365	0.49945869871170295
366	0.49945869871170295
367	0.49945869871170295
368	0.49945869871170295
369	0.49945869871170295
370	0.49945869871170295
371	0.49945869871170295
372	0.49945869871170295
373	0.49945869871170295
374	0.49945869871170295
375	0.49945869871170295
376	0.49945869871170295
377	0.49945869871170295
378	0.49945869871170295
379	0.49945869871170295
380	0.49945869871170295
381	0.49945869871170295
382	0.9848484848484849
383	0.49945869871170295
384	0.49945869871170295
385	0.49945869871170295
386	0.49945869871170295
387	0.49945869871170295
388	0.49945869871170295
389	0.49945869871170295
390	0.49945869871170295
391	0.49945869871170295
392	0.49945869871170295
393	0.49945869871170295
394	0.49945869871170295
395	0.49945869871170295
396	1
397	0.49945869871170295
398	0.9683544303797469
399	0.49945869871170295
400	0.49945869871170295
401	0.49945869871170295
402	0.49945869871170295
403	0.49945869871170295
404	0.49945869871170295
405	0.49945869871170295
406	0.49945869871170295
407	0.49945869871170295
408	0.49945869871170295
409	0.49945869871170295
410	0.49945869871170295
411	0.49945869871170295
412	0.49945869871170295
413	0.49945869871170295
414	0.49945869871170295
415	0.49945869871170295
416	0.49945869871170295
417	0.49945869871170295
418	0.49945869871170295
419	0.49945869871170295
420	0.023529411764705882
421	0.49945869871170295
422	0.49945869871170295
423	0.49945869871170295
424	0.49945869871170295
425	0.49945869871170295
426	0.49945869871170295
427	0.49945869871170295
428	0.49945869871170295
429	0.49945869871170295
430	1
431	0.49945869871170295
432	0.49945869871170295
433	0.49945869871170295
434	0.49945869871170295
435	0.49945869871170295
436	0.49945869871170295
437	0.49945869871170295
438	0.49945869871170295
439	0.49945869871170295
440	0.49945869871170295
441	0.49945869871170295
442	0.49945869871170295
443	0.49945869871170295
444	0.49945869871170295
445	0.49945869871170295
446	0.49945869871170295
447	0.49945869871170295
448	0.49945869871170295
449	0.49945869871170295
450	0.015037593984962405
451	0.49945869871170295
452	0.49945869871170295
453	0.49945869871170295
454	0
455	0.49945869871170295
456	0.49945869871170295
457	0.49945869871170295
458	0.49945869871170295
459	0.49945869871170295
460	0.49945869871170295
461	0.49945869871170295
462	0.49945869871170295
463	0.49945869871170295
464	0.49945869871170295
465	0.49945869871170295
466	0.023529411764705882
467	0.49945869871170295
468	0.49945869871170295
469	0.49945869871170295
470	0.49945869871170295
471	0.49945869871170295
472	0.49945869871170295
473	0.49945869871170295
474	0.49945869871170295
475	0.49945869871170295
476	0.49945869871170295
477	0.49945869871170295
478	0.49945869871170295
479	0.49945869871170295
480	0.49945869871170295
481	1
482	0.49945869871170295
483	0.49945869871170295
484	0.49945869871170295
485	0.49945869871170295
486	0.49945869871170295
487	0.49945869871170295
488	0.49945869871170295
489	0.49945869871170295
490	0.9259259259259259
491	0.49945869871170295
492	0.49945869871170295
493	0.49945869871170295
494	1
495	0.49945869871170295
496	0.49945869871170295
497	0.49945869871170295
498	0.49945869871170295
499	0.06666666666666667
500	0.49945869871170295
501	0.49945869871170295
502	0.49945869871170295
503	0.49945869871170295
504	0.49945869871170295
505	0.49945869871170295
506	0.49945869871170295
507	0.49945869871170295
508	0.49945869871170295
509	0.49945869871170295
510	0.49945869871170295
511	0.49945869871170295
512	0.49945869871170295
513	0.49945869871170295
514	0.49945869871170295
515	0.49945869871170295
516	0.49945869871170295
517	0.49945869871170295
518	0.49945869871170295
519	0.49945869871170295
520	0.49945869871170295
521	0.49945869871170295
522	0.49945869871170295
523	0.9683544303797469
524	0.49945869871170295
525	0.49945869871170295
526	0.49945869871170295
527	0.49945869871170295
528	0.49945869871170295
529	0.49945869871170295
530	0.49945869871170295
531	0.03409090909090909
532	0.49945869871170295
533	0.49945869871170295
534	0.49945869871170295
535	0.9683544303797469
